capture_utc,http_status,bytes,sha256,consolidation_utc,last_modified,etag,elapsed_s,archived_path,erreur
2026-09-18T08:30:00.007248+00:00,200,8947103,6f0cf1423bf360dc94cb409a0cb6d5697ab7ea43477dabae3d86ecf3ab3b75be,2026-09-18T08:30:00.490608Z,,,0.91,data/raw/dynamique/2026-09-18/083000.csv.gz,
2026-09-18T08:35:00.007852+00:00,200,8947101,4bc961f035eb6ad65832bae60f983770632b03532c761e091a006cf9b18d1cd7,2026-09-18T08:35:04.401010Z,,,19.05,data/raw/dynamique/2026-09-18/083500.csv.gz,
2026-09-18T08:40:00.010243+00:00,,,,,,,0.01,,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-09-18T08:45:00.008843+00:00,,,,,,,0.00,,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-09-18T08:50:00.012571+00:00,,,,,,,0.00,,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>"
2026-09-18T08:55:00.011494+00:00,200,8946901,30307e4ca8c69be7d8054dfc8eab8c4078a85199dcec50960490988f14f8830c,2026-09-18T08:55:00.390403Z,,,0.81,data/raw/dynamique/2026-09-18/085500.csv.gz,
2026-09-18T09:00:00.012969+00:00,200,8946902,84c79b420afa4d73c13ab68b0f47fe92b95e1046a1b5822260cc9d936565067c,2026-09-18T09:00:00.471788Z,,,0.90,data/raw/dynamique/2026-09-18/090000.csv.gz,
2026-09-18T09:05:00.006727+00:00,200,8947050,018593f2901183389b9b712d6ef44fc1ea95c9f40209e10531cdcdeeda7a1195,2026-09-18T09:05:00.348503Z,,,1.47,data/raw/dynamique/2026-09-18/090500.csv.gz,
2026-09-18T09:10:00.003187+00:00,200,8946861,a75137b63df720a13bd311603c7af4fd30ca5faa781758fecff8f6dcbca03071,2026-09-18T09:10:00.440935Z,,,0.84,data/raw/dynamique/2026-09-18/091000.csv.gz,
2026-09-18T09:14:59.911642+00:00,200,8946772,68b575d1c03f36877e14c0d51ac4d8f8eec77f39f445f3290f6139937cef8224,2026-09-18T09:15:00.453068Z,,,1.32,data/raw/dynamique/2026-09-18/091459.csv.gz,
2026-09-18T09:19:59.999821+00:00,200,8946499,dd493ae27b3c1fd8a6669af39d033a397d283ab8d3924f9cc1f3d579537ddcc3,2026-09-18T09:20:00.423437Z,,,0.72,data/raw/dynamique/2026-09-18/091959.csv.gz,
2026-09-18T09:24:59.998429+00:00,200,8946451,566131d952c6899ab142a47748b7d4c07ccbe63b03c3d29b52bb749022e337ff,2026-09-18T09:25:00.757840Z,,,1.59,data/raw/dynamique/2026-09-18/092459.csv.gz,
2026-09-18T09:30:00.004098+00:00,200,8946431,f714c6d1c7e3bb5336e3813e5ae4ab63786f8ababe6e8cb2abff205fed6ccaee,2026-09-18T09:30:00.628162Z,,,0.92,data/raw/dynamique/2026-09-18/093000.csv.gz,
2026-09-18T09:35:00.011219+00:00,200,8946202,3ac8a6bc8b02a8fd013ceb4ba0238977c12d69c96a266c75ca66c5b7a7c48416,2026-09-18T09:35:00.564358Z,,,0.78,data/raw/dynamique/2026-09-18/093500.csv.gz,
2026-09-18T09:39:59.999683+00:00,200,8946118,15de85cc89f3d40199d1807f185fc461d8a7b64df3a6fe7da07bc63ccfa5b987,2026-09-18T09:40:00.565085Z,,,1.02,data/raw/dynamique/2026-09-18/093959.csv.gz,
2026-09-18T09:44:59.996072+00:00,200,8946076,25e6cb580c11e5f4a6771dc2cb1617c563fa731f644c60563bb62161800a2d28,2026-09-18T09:45:00.398086Z,,,0.68,data/raw/dynamique/2026-09-18/094459.csv.gz,
2026-09-18T09:49:59.923220+00:00,200,8946012,d7f9f6706e93f588153209f6ee70bd0f16e5d149ff491d56fe4195f8315caaca,2026-09-18T09:50:00.496888Z,,,0.72,data/raw/dynamique/2026-09-18/094959.csv.gz,
2026-09-18T09:54:59.992079+00:00,200,8945989,ce4d2541bc20d9412bb72d054d2dc0294a45949f4f642907c121f20569bdef38,2026-09-18T09:55:00.535346Z,,,0.72,data/raw/dynamique/2026-09-18/095459.csv.gz,
2026-09-18T09:59:59.988414+00:00,200,8946173,db6560ef401550538d69cc6a08d90b3c88b019c074ac852cee5cbb3394d1af8f,2026-09-18T10:00:01.270716Z,,,1.65,data/raw/dynamique/2026-09-18/095959.csv.gz,
2026-09-18T10:04:59.992348+00:00,200,8946307,202b4a8935317cc7b617f178123b5de9d2921fd8e6d81d90edd8540759cbce61,2026-09-18T10:05:00.554554Z,,,0.73,data/raw/dynamique/2026-09-18/100459.csv.gz,
2026-09-18T10:09:59.992051+00:00,200,8946257,ca3d1bcd66d5f21649c92a2a574fbfb45e645098e01111b5adf6e1b13b195d96,2026-09-18T10:10:00.585351Z,,,0.73,data/raw/dynamique/2026-09-18/100959.csv.gz,
2026-09-18T10:14:59.997109+00:00,200,8946280,83beb1e6717439ee92dd5978de9cf5db860e85a836aea21043c5998ed8d1827e,2026-09-18T10:15:00.750962Z,,,0.88,data/raw/dynamique/2026-09-18/101459.csv.gz,
2026-09-18T10:19:59.992133+00:00,200,8946490,6dfab4f8b2923913d66babd4813773d90cebd04993f1d658a4ca91b7b2e8eef1,2026-09-18T10:20:00.627303Z,,,0.80,data/raw/dynamique/2026-09-18/101959.csv.gz,
2026-09-18T10:25:00.013358+00:00,200,8946613,b7637894bcbe617c1b5bb4e541ff6a2a3aeffb19f015ebd6436e4a86e89f861e,2026-09-18T10:25:00.616445Z,,,0.73,data/raw/dynamique/2026-09-18/102500.csv.gz,
2026-09-18T10:29:59.992874+00:00,200,8946771,18b059d964d8d1d29ae224cff73d01d5ec435348974d430f735620ddca42fce9,2026-09-18T10:30:01.124229Z,,,1.19,data/raw/dynamique/2026-09-18/102959.csv.gz,
2026-09-18T10:34:59.994618+00:00,200,8946739,6e25cb10af3521a5e0abd7ca8261c9e920ef8c74ceaf64f83ab0d670e5a5f589,2026-09-18T10:35:00.652517Z,,,0.75,data/raw/dynamique/2026-09-18/103459.csv.gz,
2026-09-18T10:39:59.993323+00:00,200,8946847,8290c69dcbf66bc47aa21fa4bb773ea586ece9eceda6fabe5a13bbadae68a8db,2026-09-18T10:40:00.639249Z,,,0.74,data/raw/dynamique/2026-09-18/103959.csv.gz,
2026-09-18T10:44:59.994635+00:00,200,8946800,d1b4fff5d042203742dc62b03a783bfef399e086025694d542b3c51724a0c314,2026-09-18T10:45:00.592408Z,,,0.70,data/raw/dynamique/2026-09-18/104459.csv.gz,
2026-09-18T10:49:59.997769+00:00,200,8946843,ddff9ab958b607bfdffa8d79fe5fb96088ae4e8804d6dfa14fbdb30da720ec3f,2026-09-18T10:50:00.686712Z,,,0.79,data/raw/dynamique/2026-09-18/104959.csv.gz,
2026-09-18T10:54:59.992537+00:00,200,8946892,63390422a81433aa500e84c306d2715f2c1ca3bd3839cd2657fd912dd7f71b25,2026-09-18T10:55:00.703823Z,,,0.71,data/raw/dynamique/2026-09-18/105459.csv.gz,
2026-09-18T10:59:59.992080+00:00,200,8946655,3149780c9f124d856d51b1f236a0398b0c50dc69337a87b10fc51f08b25f0dfc,2026-09-18T11:00:00.789937Z,,,0.84,data/raw/dynamique/2026-09-18/105959.csv.gz,
2026-09-18T11:04:59.990738+00:00,200,8947345,2b6cd1c2f3d626f531407b18eb1ec9eb44302c28566ef0c77cee8a69524881e9,2026-09-18T11:05:00.681719Z,,,0.72,data/raw/dynamique/2026-09-18/110459.csv.gz,
2026-09-18T11:10:00.024094+00:00,200,8947022,666d5234a2e77646465bbfb4b0a278a047561a435e71d181d66205be48821bfb,2026-09-18T11:10:00.696939Z,,,0.66,data/raw/dynamique/2026-09-18/111000.csv.gz,
2026-09-18T11:14:59.997015+00:00,200,8947044,82a5f8d085f76898ca209d5a944ccb8a0dcf374b18e24e0ea84d4d121cdeefc3,2026-09-18T11:15:00.770809Z,,,1.30,data/raw/dynamique/2026-09-18/111459.csv.gz,
2026-09-18T11:19:59.995906+00:00,200,8946983,1912ccdaf5ff2e5e65d50eec2a41fd94949006943da11fcfc77a332e73fe91fe,2026-09-18T11:20:00.716588Z,,,1.56,data/raw/dynamique/2026-09-18/111959.csv.gz,
2026-09-18T11:25:00.052408+00:00,200,8946934,690bff5fd74888d79a0d8df3411b5418b026b8c1eb10f7e1ea4dadadbb30ec8f,2026-09-18T11:25:00.674600Z,,,1.39,data/raw/dynamique/2026-09-18/112500.csv.gz,
2026-09-18T11:30:00.009599+00:00,200,8947140,b0d5b6052d16534e41efbc56e8591692df4ef982f5f32d3757bcec74380cf7d8,2026-09-18T11:30:00.736145Z,,,0.73,data/raw/dynamique/2026-09-18/113000.csv.gz,
2026-09-18T11:35:00.002157+00:00,200,8946967,1abeee4de77ceab5f5856d450cd20e4ffcf4664cb51544b503e01da638630900,2026-09-18T11:35:00.585983Z,,,0.60,data/raw/dynamique/2026-09-18/113500.csv.gz,
2026-09-18T11:40:00.041722+00:00,200,8946879,f277eab428555aad4e56f5bbcc961653247c3ba5c1df3adab21f3262775218b5,2026-09-18T11:40:00.702991Z,,,0.71,data/raw/dynamique/2026-09-18/114000.csv.gz,
2026-09-18T11:45:00.003856+00:00,200,8946811,d2ada2bd989f86b335e23c118509abb9894c0b9909092cf3928be71a0cce9f8a,2026-09-18T11:45:00.590839Z,,,0.62,data/raw/dynamique/2026-09-18/114500.csv.gz,
2026-09-18T11:50:00.004863+00:00,200,8946776,6d90dc32fe0b2bb3dcd2d5265e79d3a3b5130b807cec96b99e341662f69e23a4,2026-09-18T11:50:00.610542Z,,,0.66,data/raw/dynamique/2026-09-18/115000.csv.gz,
2026-09-18T11:55:00.005737+00:00,200,8946637,17360ce77a5977091281e4d874f0009c18acbf5c68fee45aa23cbdd71cdbde37,2026-09-18T11:55:00.555172Z,,,0.72,data/raw/dynamique/2026-09-18/115500.csv.gz,
2026-09-18T12:00:00.267753+00:00,200,8946789,b1cbd1524fbe7f0553747338a0ebf7781e858b157f7a519a7db62721f550b1a3,2026-09-18T12:00:00.769441Z,,,0.84,data/raw/dynamique/2026-09-18/120000.csv.gz,
2026-09-18T12:05:00.013646+00:00,200,8946390,c9e1404b8ad3f001c55f2413be7ac4fa3dd34d6c3a026aca7ecf4c4b4a1f8dbb,2026-09-18T12:05:00.353275Z,,,0.79,data/raw/dynamique/2026-09-18/120500.csv.gz,
2026-09-18T12:10:00.010038+00:00,200,8946666,7f7a366675e05efb254598e8c72f0b94a77e869c5c6bcdf99ee6bdd228c39dfd,2026-09-18T12:10:00.421547Z,,,0.75,data/raw/dynamique/2026-09-18/121000.csv.gz,
2026-09-18T12:15:00.013124+00:00,200,8946782,419015a16db1f3695dda345a762384554722ebd4dfcd7491ede2ca7cdcc554ca,2026-09-18T12:15:00.448869Z,,,0.77,data/raw/dynamique/2026-09-18/121500.csv.gz,
2026-09-18T12:19:59.971253+00:00,200,8946682,e0605a219f432300926d2c616d3230080b24d7f6bce09100e8c379a72bb62cd9,2026-09-18T12:20:00.445365Z,,,0.79,data/raw/dynamique/2026-09-18/121959.csv.gz,
2026-09-18T12:25:00.012264+00:00,200,8946521,5e295df66083cddd2a8d96b7d0612ef7d4e679f26ccd4728ac1736c88778b21f,2026-09-18T12:25:00.373372Z,,,0.67,data/raw/dynamique/2026-09-18/122500.csv.gz,
2026-09-18T12:30:00.013672+00:00,200,8946623,77e9ae477b3feb29d04b9d543e0a9d6e235343963d2726ca9a7d18261729c72a,2026-09-18T12:30:00.510088Z,,,1.11,data/raw/dynamique/2026-09-18/123000.csv.gz,
2026-09-18T12:35:00.005060+00:00,200,8946726,7843f3df93f5f45836a719182cf478f3c4ff3b4e666162b90dd6dd3838abda15,2026-09-18T12:35:00.346066Z,,,0.65,data/raw/dynamique/2026-09-18/123500.csv.gz,
2026-09-18T12:40:00.007574+00:00,200,8946440,10ed947bc8d8ae38ea87a6ea0e36d42145f461f1efb5b72842c8a91002e1ce08,2026-09-18T12:40:00.414277Z,,,0.93,data/raw/dynamique/2026-09-18/124000.csv.gz,
2026-09-18T12:45:00.012339+00:00,200,8946525,9b7d6df75940e08a97fea46bdb76b55a71195dc6f01e075d8d35be49f4ff6ae7,2026-09-18T12:45:00.382811Z,,,0.67,data/raw/dynamique/2026-09-18/124500.csv.gz,
2026-09-18T12:50:00.001848+00:00,200,8946347,c579e3260c9710b2ec3cb73d61aa113769d4b772bfe662b1c1bdb5c593ca7bdc,2026-09-18T12:50:00.423565Z,,,0.73,data/raw/dynamique/2026-09-18/125000.csv.gz,
2026-09-18T12:55:00.012077+00:00,200,8946330,5ee7ff661b99d8c1f404a2a83352b0f9fd4ba78f9380118282297caa379c88d2,2026-09-18T12:55:00.369109Z,,,0.68,data/raw/dynamique/2026-09-18/125500.csv.gz,
2026-09-18T13:00:00.008275+00:00,200,8946456,d2eeef51f644914a7b99c8ff2b5af440f9c2f3ab77351c972fae7ab791838301,2026-09-18T13:00:00.383612Z,,,0.70,data/raw/dynamique/2026-09-18/130000.csv.gz,
2026-09-18T13:05:00.010664+00:00,200,8946673,a104a1090833c3ae0db4523cd8e80d7eefbf58a9fb276bcf20181e4dd01bfdd5,2026-09-18T13:05:00.273371Z,,,0.59,data/raw/dynamique/2026-09-18/130500.csv.gz,
2026-09-18T13:10:00.004941+00:00,200,8946736,bdb608b4f4844604e3db53e85749e0f8f0d30e1b077f4196965f228e6bacc34e,2026-09-18T13:10:00.304214Z,,,1.03,data/raw/dynamique/2026-09-18/131000.csv.gz,
2026-09-18T13:15:00.010967+00:00,200,8946621,42a5096b1149dbe44c160f8d34f98af35b83e444c1e69a6f59d179e65b40ff6b,2026-09-18T13:15:00.466462Z,,,1.64,data/raw/dynamique/2026-09-18/131500.csv.gz,
2026-09-18T13:19:59.987537+00:00,200,8947145,c93b0b08627affe5f5d53bcaf023718e0e43f76fd0fb734816c312d29c64e9a0,2026-09-18T13:20:00.453405Z,,,0.83,data/raw/dynamique/2026-09-18/131959.csv.gz,
2026-09-18T13:24:59.998682+00:00,200,8947252,6a0ed7a3dd3553ab6887937fb89324e8d41555691d775abdc12bca113c3c2a40,2026-09-18T13:25:00.365687Z,,,0.71,data/raw/dynamique/2026-09-18/132459.csv.gz,
2026-09-18T13:30:00.001351+00:00,200,8947297,1d02a546134d8ca1c3031439d643c03cd09626d33db92713b8d0078d87f67b68,2026-09-18T13:30:00.434408Z,,,0.83,data/raw/dynamique/2026-09-18/133000.csv.gz,
2026-09-18T13:35:00.002262+00:00,200,8947119,562f583c58b5f976874b98b972f3897b06d89534daef0d029ff74d1555eea491,2026-09-18T13:35:00.470004Z,,,0.77,data/raw/dynamique/2026-09-18/133500.csv.gz,
2026-09-18T13:40:00.004754+00:00,200,8947247,30a756b1e5507ce4211ef1f288f6e663eac8d8730a4266570e09e9d11ea2edf2,2026-09-18T13:40:00.461377Z,,,0.87,data/raw/dynamique/2026-09-18/134000.csv.gz,
2026-09-18T13:45:00.004104+00:00,200,8947203,26d1262117644c7ccfee8c804f07100c026201aad5f0854141d93f93187e235a,2026-09-18T13:45:00.483635Z,,,0.87,data/raw/dynamique/2026-09-18/134500.csv.gz,
2026-09-18T13:50:00.003872+00:00,200,8947295,0ae62717f8b43056de7b95ae9cb764da2276355ebceff235769ede5c74f6c400,2026-09-18T13:50:00.436861Z,,,0.82,data/raw/dynamique/2026-09-18/135000.csv.gz,
2026-09-18T13:55:00.001524+00:00,200,8947342,36b945f30b6e81663e3718f1e6398f5760ff0ae1329970ce3e6c06bd84351007,2026-09-18T13:55:00.475282Z,,,0.80,data/raw/dynamique/2026-09-18/135500.csv.gz,
2026-09-18T14:00:00.004725+00:00,200,8947246,f3aeca0871913f3c361cf9101ef4086cd8d61a15a72be451a2a89176a481f39c,2026-09-18T14:00:00.656243Z,,,1.12,data/raw/dynamique/2026-09-18/140000.csv.gz,
